ISO3,item_name,band_name,deltaE_mean,deltaE_mean_sem,unit,pixel_count,sp_count
AFG,BANA,REPTILIA,-6.4263725698498345e-09,1.220671961088224e-09,deltaE per km2 per sp.,7196,8796
GBR,BANA,REPTILIA,-2.656321052611858e-13,3.792058547456664e-13,deltaE per km2 per sp.,4871,8796
ALB,BANA,REPTILIA,-2.0085276946843478e-08,3.028950215959821e-09,deltaE per km2 per sp.,427,8796
DZA,BANA,REPTILIA,-1.4276142746183615e-08,1.258013376239466e-09,deltaE per km2 per sp.,3923,8796
USA,BANA,REPTILIA,-1.6537852196538825e-09,1.7566718165289626e-10,deltaE per km2 per sp.,82880,8796
ATA,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
ATG,BANA,REPTILIA,-4.357222047758853e-07,4.17855301224136e-07,deltaE per km2 per sp.,6,8796
ARG,BANA,REPTILIA,-6.899609162648286e-09,8.977570693850052e-10,deltaE per km2 per sp.,21539,8796
AND,BANA,REPTILIA,2.8546021903457148e-11,1.439747957949779e-11,deltaE per km2 per sp.,2,8796
AGO,BANA,REPTILIA,1.4680017368180968e-07,4.5741865229526527e-08,deltaE per km2 per sp.,8531,8796
ARM,BANA,REPTILIA,-1.059273137723415e-08,2.5072994556360394e-09,deltaE per km2 per sp.,428,8796
NLD,BANA,REPTILIA,2.1134699892955133e-13,1.0949064847716537e-11,deltaE per km2 per sp.,662,8796
AUS,BANA,REPTILIA,-1.7299147858720234e-08,7.795527116191118e-10,deltaE per km2 per sp.,19599,8796
AUT,BANA,REPTILIA,-2.3592366132059805e-10,5.534057646266584e-11,deltaE per km2 per sp.,1192,8796
AZE,BANA,REPTILIA,-8.513059361703982e-10,1.1554654495242062e-10,deltaE per km2 per sp.,1238,8796
BHS,BANA,REPTILIA,-1.3479696062552138e-11,3.095380301241424e-11,deltaE per km2 per sp.,14,8796
BRB,BANA,REPTILIA,-2.832092397373972e-07,1.6709902560729884e-07,deltaE per km2 per sp.,6,8796
BLR,BANA,REPTILIA,-1.561158112415712e-11,2.2872722306485533e-12,deltaE per km2 per sp.,3896,8796
BEL,BANA,REPTILIA,-4.392864308118291e-11,6.4685829636090444e-12,deltaE per km2 per sp.,539,8796
BLZ,BANA,REPTILIA,-1.3238411510420737e-08,2.141011411034086e-09,deltaE per km2 per sp.,175,8796
BTN,BANA,REPTILIA,-6.475574567180436e-09,6.353943385622176e-09,deltaE per km2 per sp.,261,8796
BOL,BANA,REPTILIA,-3.7005590338005036e-09,1.6883396053660131e-09,deltaE per km2 per sp.,6582,8796
BIH,BANA,REPTILIA,-2.2351007507359175e-09,2.2608011111786885e-10,deltaE per km2 per sp.,804,8796
BWA,BANA,REPTILIA,-8.825127488385819e-09,6.23406123612871e-10,deltaE per km2 per sp.,1122,8796
NOR,BANA,REPTILIA,-2.654289343500835e-12,3.531663786751367e-12,deltaE per km2 per sp.,760,8796
COL,BANA,REPTILIA,-1.6150293460162384e-08,1.9561637061203937e-08,deltaE per km2 per sp.,7009,8796
COM,BANA,REPTILIA,-6.578102595966584e-08,4.1183113650482934e-08,deltaE per km2 per sp.,12,8796
BRA,BANA,REPTILIA,-1.4659576920293428e-07,3.052425299800162e-08,deltaE per km2 per sp.,60320,8796
FRA,BANA,REPTILIA,-3.409746743685879e-08,4.168991909197815e-09,deltaE per km2 per sp.,8965,8796
COD,BANA,REPTILIA,1.7832149916954316e-10,1.4193611367705316e-09,deltaE per km2 per sp.,12594,8796
COG,BANA,REPTILIA,2.1931178106520412e-08,1.0605077113356965e-09,deltaE per km2 per sp.,1798,8796
NZL,BANA,REPTILIA,-1.5000331346394006e-08,4.347887034198682e-09,deltaE per km2 per sp.,3480,8796
BRN,BANA,REPTILIA,-2.5446603323359554e-09,2.85667942464444e-09,deltaE per km2 per sp.,34,8796
BGR,BANA,REPTILIA,-2.6442499336282777e-10,5.933709875883523e-11,deltaE per km2 per sp.,1584,8796
BFA,BANA,REPTILIA,-3.4309772819404263e-09,1.3733534625844093e-10,deltaE per km2 per sp.,3110,8796
BDI,BANA,REPTILIA,-2.8352002512360407e-09,4.626933593374071e-10,deltaE per km2 per sp.,299,8796
CPV,BANA,REPTILIA,-2.7662008510779627e-08,2.5548027588418688e-08,deltaE per km2 per sp.,42,8796
KHM,BANA,REPTILIA,-5.118467807836631e-08,1.1315869646050293e-08,deltaE per km2 per sp.,1821,8796
CMR,BANA,REPTILIA,-7.73928921460029e-09,1.0364679362180613e-09,deltaE per km2 per sp.,3846,8796
CAN,BANA,REPTILIA,-3.528311195307481e-11,2.975631524461149e-12,deltaE per km2 per sp.,17287,8796
CRI,BANA,REPTILIA,-4.608973832068155e-08,1.0803569286653479e-07,deltaE per km2 per sp.,502,8796
CIV,BANA,REPTILIA,1.7398085091813378e-07,2.455295911800828e-08,deltaE per km2 per sp.,3481,8796
HRV,BANA,REPTILIA,-1.6903586582852283e-09,5.05158674090408e-10,deltaE per km2 per sp.,834,8796
CUB,BANA,REPTILIA,-4.102218559062732e-08,3.6488257607850055e-08,deltaE per km2 per sp.,1232,8796
CAF,BANA,REPTILIA,-1.990582234675868e-08,3.84567594822936e-09,deltaE per km2 per sp.,3839,8796
TCD,BANA,REPTILIA,-9.121607066475478e-09,2.5281399977187647e-10,deltaE per km2 per sp.,5359,8796
CHL,BANA,REPTILIA,-1.2942035146382544e-08,3.468642534774665e-09,deltaE per km2 per sp.,3691,8796
CHN,BANA,REPTILIA,1.6324121514327412e-08,1.953409432870931e-08,deltaE per km2 per sp.,75459,8796
CYP,BANA,REPTILIA,9.128986971029717e-09,3.169424807308645e-08,deltaE per km2 per sp.,115,8796
CZE,BANA,REPTILIA,-4.045240366223016e-11,3.677907105071819e-12,deltaE per km2 per sp.,1400,8796
DNK,BANA,REPTILIA,0.0,9.260608866544202e-12,deltaE per km2 per sp.,875,8796
DJI,BANA,REPTILIA,-6.954400434428659e-12,8.025249942897438e-08,deltaE per km2 per sp.,41,8796
DMA,BANA,REPTILIA,-1.3448742867187532e-07,6.185152695445233e-08,deltaE per km2 per sp.,11,8796
DOM,BANA,REPTILIA,-9.035934165009363e-08,1.4099996437843921e-07,deltaE per km2 per sp.,557,8796
ECU,BANA,REPTILIA,-1.98802228092141e-08,3.1162785935667157e-08,deltaE per km2 per sp.,1643,8796
EGY,BANA,REPTILIA,-3.1952225725652065e-11,6.258822829737494e-10,deltaE per km2 per sp.,1319,8796
SLV,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,255,8796
GNQ,BANA,REPTILIA,-7.312612714665037e-09,2.0241483185893835e-09,deltaE per km2 per sp.,193,8796
ERI,BANA,REPTILIA,-5.2408112557350205e-08,9.202887818569082e-09,deltaE per km2 per sp.,705,8796
EST,BANA,REPTILIA,-1.302229245804545e-11,2.3311173669548127e-12,deltaE per km2 per sp.,849,8796
ETH,BANA,REPTILIA,-9.21958308556362e-09,1.8252020818847656e-09,deltaE per km2 per sp.,6981,8796
FJI,BANA,REPTILIA,-1.60808433554687e-07,3.079050624257286e-08,deltaE per km2 per sp.,108,8796
FIN,BANA,REPTILIA,-7.586672338532467e-12,4.00636383422356e-12,deltaE per km2 per sp.,2239,8796
GAB,BANA,REPTILIA,-2.2772119519237765e-09,6.76905045670169e-10,deltaE per km2 per sp.,1073,8796
GMB,BANA,REPTILIA,-6.59452289198781e-09,1.889897215968557e-09,deltaE per km2 per sp.,128,8796
MAR,BANA,REPTILIA,-2.462179856705814e-08,1.2399315715170524e-09,deltaE per km2 per sp.,3727,8796
MOZ,BANA,REPTILIA,-1.1087496664656045e-06,1.079951043486208e-07,deltaE per km2 per sp.,7146,8796
NAM,BANA,REPTILIA,-1.9450980537107543e-08,1.0365762230142735e-09,deltaE per km2 per sp.,1960,8796
GEO,BANA,REPTILIA,-5.724356440992352e-09,6.106142628553399e-10,deltaE per km2 per sp.,983,8796
DEU,BANA,REPTILIA,-3.4045932577105165e-11,2.9205558955646603e-12,deltaE per km2 per sp.,6369,8796
GHA,BANA,REPTILIA,-1.6704781098365687e-08,2.5757383568454344e-09,deltaE per km2 per sp.,2656,8796
GRC,BANA,REPTILIA,-9.656896556616857e-09,1.611507021819456e-09,deltaE per km2 per sp.,1927,8796
GRL,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
GRD,BANA,REPTILIA,-2.886214428437367e-08,4.206250331414202e-08,deltaE per km2 per sp.,5,8796
NRU,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
GTM,BANA,REPTILIA,-1.967351263058646e-08,2.3210141126310624e-08,deltaE per km2 per sp.,1143,8796
NPL,BANA,REPTILIA,-1.1636088234500413e-09,5.0275498414594686e-09,deltaE per km2 per sp.,1668,8796
GIN,BANA,REPTILIA,3.3240261140318905e-09,9.313007757094191e-10,deltaE per km2 per sp.,2642,8796
GNB,BANA,REPTILIA,-1.5558375146867228e-09,4.563701368710369e-10,deltaE per km2 per sp.,387,8796
GUY,BANA,REPTILIA,-4.823714304430112e-09,8.054888347145749e-09,deltaE per km2 per sp.,425,8796
HTI,BANA,REPTILIA,-2.7548818532100354e-07,4.602302713207686e-08,deltaE per km2 per sp.,332,8796
JOR,BANA,REPTILIA,-4.7443874579691385e-07,5.620656589941501e-07,deltaE per km2 per sp.,269,8796
HND,BANA,REPTILIA,-5.329614824962426e-08,3.7763412426993786e-08,deltaE per km2 per sp.,1157,8796
HUN,BANA,REPTILIA,-1.4384340887784542e-10,9.203235001299117e-12,deltaE per km2 per sp.,1573,8796
ISL,BANA,REPTILIA,0.0,0.0,deltaE per km2 per sp.,561,8796
IDN,BANA,REPTILIA,-1.210101372942196e-08,2.2074840486648585e-09,deltaE per km2 per sp.,14209,8796
IRN,BANA,REPTILIA,-1.255893032956146e-08,2.1190409920102117e-09,deltaE per km2 per sp.,13498,8796
IRQ,BANA,REPTILIA,-3.4363194296094614e-10,8.131091754953341e-11,deltaE per km2 per sp.,3067,8796
IRL,BANA,REPTILIA,-5.3256686551016997e-14,8.232559475088582e-14,deltaE per km2 per sp.,1320,8796
KAZ,BANA,REPTILIA,-6.022716127608334e-10,1.9385704478569527e-11,deltaE per km2 per sp.,20471,8796
KEN,BANA,REPTILIA,1.5699876563295315e-08,1.5623988077600527e-08,deltaE per km2 per sp.,2861,8796
KIR,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
PRK,BANA,REPTILIA,-2.488795112321227e-10,8.826645219289206e-11,deltaE per km2 per sp.,1588,8796
KOR,BANA,REPTILIA,-1.3879141383052462e-10,4.890969751526295e-11,deltaE per km2 per sp.,1155,8796
XKX,BANA,REPTILIA,-5.645273567730404e-10,2.273917250354387e-10,deltaE per km2 per sp.,164,8796
SRB,BANA,REPTILIA,-7.35391445366255e-10,1.6736134983540736e-10,deltaE per km2 per sp.,1201,8796
SYC,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
SLE,BANA,REPTILIA,-1.1944365814742809e-08,9.798493399865354e-09,deltaE per km2 per sp.,857,8796
SGP,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,6,8796
ITA,BANA,REPTILIA,-6.256872094388534e-10,1.2783454004625565e-10,deltaE per km2 per sp.,4459,8796
JAM,BANA,REPTILIA,-8.429860151805597e-08,1.459237306717622e-07,deltaE per km2 per sp.,122,8796
JPN,BANA,REPTILIA,-1.2752510242700198e-08,5.424563537494672e-09,deltaE per km2 per sp.,4074,8796
KGZ,BANA,REPTILIA,-3.4869933503373425e-08,7.650555159772148e-09,deltaE per km2 per sp.,1685,8796
LAO,BANA,REPTILIA,2.672901480678662e-08,1.7082391605854465e-07,deltaE per km2 per sp.,1586,8796
LVA,BANA,REPTILIA,-1.0178036429778405e-11,1.507086774373814e-12,deltaE per km2 per sp.,1215,8796
LBN,BANA,REPTILIA,3.0339786613784383e-09,1.0104226282592465e-08,deltaE per km2 per sp.,144,8796
LSO,BANA,REPTILIA,-2.404898337235745e-09,2.2280541904713013e-09,deltaE per km2 per sp.,355,8796
LBR,BANA,REPTILIA,-2.761447808731324e-11,5.37228091525316e-10,deltaE per km2 per sp.,839,8796
LBY,BANA,REPTILIA,-1.376158054219594e-08,1.905650592721133e-09,deltaE per km2 per sp.,1539,8796
LIE,BANA,REPTILIA,-8.04968613467294e-12,1.9225157889643273e-11,deltaE per km2 per sp.,3,8796
LTU,BANA,REPTILIA,-2.169078949949258e-11,2.681961217689672e-12,deltaE per km2 per sp.,1267,8796
LUX,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,46,8796
MCO,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
MNG,BANA,REPTILIA,-1.1486950364060699e-10,5.118803021192594e-12,deltaE per km2 per sp.,3878,8796
MNE,BANA,REPTILIA,-1.9827606223543626e-10,4.375013097317639e-09,deltaE per km2 per sp.,187,8796
MKD,BANA,REPTILIA,-2.154460241011776e-09,3.649834084861186e-10,deltaE per km2 per sp.,377,8796
MDG,BANA,REPTILIA,1.5288028373380568e-07,3.602175968652587e-08,deltaE per km2 per sp.,6594,8796
MWI,BANA,REPTILIA,3.025982974136204e-10,3.811714321953445e-09,deltaE per km2 per sp.,1133,8796
MYS,BANA,REPTILIA,-2.8288465165543028e-08,1.3634470743671892e-08,deltaE per km2 per sp.,2780,8796
MDV,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
MLI,BANA,REPTILIA,-1.5961015970076786e-08,5.011532674125737e-10,deltaE per km2 per sp.,5414,8796
MLT,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,6,8796
MHL,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
MRT,BANA,REPTILIA,-5.346461059737852e-09,2.708753318571807e-10,deltaE per km2 per sp.,1942,8796
MUS,BANA,REPTILIA,-7.764993317278473e-08,5.088345047490592e-08,deltaE per km2 per sp.,22,8796
MEX,BANA,REPTILIA,-1.4168534515601298e-08,3.2523919540197905e-09,deltaE per km2 per sp.,16189,8796
FSM,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
MDA,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,576,8796
NIC,BANA,REPTILIA,-3.1211709975830373e-08,1.4749124905232713e-08,deltaE per km2 per sp.,1253,8796
OMN,BANA,REPTILIA,-1.600738129260942e-08,1.2645148601767631e-08,deltaE per km2 per sp.,433,8796
PAK,BANA,REPTILIA,-1.4542163094325703e-08,2.0065492713608062e-08,deltaE per km2 per sp.,7937,8796
PLW,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
PAN,BANA,REPTILIA,-1.415709569260535e-07,1.551899756808006e-07,deltaE per km2 per sp.,599,8796
PNG,BANA,REPTILIA,-7.254750268679143e-09,1.4012669122751369e-09,deltaE per km2 per sp.,1590,8796
PRY,BANA,REPTILIA,-6.7744231295500886e-09,6.704163203049011e-10,deltaE per km2 per sp.,3911,8796
PER,BANA,REPTILIA,-4.26401651333562e-08,3.883812544245692e-09,deltaE per km2 per sp.,5184,8796
PHL,BANA,REPTILIA,-3.0548613445648575e-08,1.212256473497673e-08,deltaE per km2 per sp.,3374,8796
POL,BANA,REPTILIA,-7.123794088950943e-11,7.295286645572008e-12,deltaE per km2 per sp.,5674,8796
PRT,BANA,REPTILIA,1.6836616330360982e-10,8.195450630817483e-10,deltaE per km2 per sp.,1386,8796
ROU,BANA,REPTILIA,-6.058145278673475e-10,5.785828160736113e-11,deltaE per km2 per sp.,3639,8796
RUS,BANA,REPTILIA,-7.766734085255341e-11,4.720770178876542e-11,deltaE per km2 per sp.,61772,8796
RWA,BANA,REPTILIA,-1.0726583375095688e-09,1.7867679939963845e-09,deltaE per km2 per sp.,291,8796
WSM,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
SMR,BANA,REPTILIA,-6.098903604367933e-10,0.0,deltaE per km2 per sp.,1,8796
TON,BANA,REPTILIA,-1.3721297709157199e-10,0.0,deltaE per km2 per sp.,1,8796
TTO,BANA,REPTILIA,-2.3387127190126376e-08,2.3160077727648757e-08,deltaE per km2 per sp.,44,8796
TUN,BANA,REPTILIA,-7.265326395090082e-09,5.8541429001373524e-09,deltaE per km2 per sp.,1280,8796
TKM,BANA,REPTILIA,-2.884901935557339e-08,7.490095520275914e-09,deltaE per km2 per sp.,1772,8796
STP,BANA,REPTILIA,-1.8600008109043615e-07,8.192053337483943e-08,deltaE per km2 per sp.,12,8796
SAU,BANA,REPTILIA,-1.6810016544339223e-08,1.2426609885000045e-09,deltaE per km2 per sp.,3790,8796
SEN,BANA,REPTILIA,-7.560396099451649e-09,2.2377586777270357e-09,deltaE per km2 per sp.,1945,8796
SVK,BANA,REPTILIA,-1.3916681736652304e-10,2.6670875463871948e-11,deltaE per km2 per sp.,768,8796
SVN,BANA,REPTILIA,-1.5207500765576584e-09,2.4547619338439123e-10,deltaE per km2 per sp.,320,8796
SLB,BANA,REPTILIA,-2.3905091843194635e-08,3.3116113459921696e-09,deltaE per km2 per sp.,165,8796
SOM,BANA,REPTILIA,-1.2397916231770205e-07,8.23843778676667e-09,deltaE per km2 per sp.,2379,8796
ZAF,BANA,REPTILIA,-7.146262976684141e-07,2.4337094613171953e-08,deltaE per km2 per sp.,10787,8796
SSD,BANA,REPTILIA,-5.208202195195853e-07,2.1366218554655677e-08,deltaE per km2 per sp.,5197,8796
ESP,BANA,REPTILIA,-3.689483384747914e-09,3.781233405187639e-09,deltaE per km2 per sp.,7523,8796
LKA,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,758,8796
KNA,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,3,8796
LCA,BANA,REPTILIA,-3.0015921742856445e-08,1.554236905677099e-08,deltaE per km2 per sp.,7,8796
VCT,BANA,REPTILIA,-1.4888449671471978e-08,6.703364701111899e-09,deltaE per km2 per sp.,4,8796
SDN,BANA,REPTILIA,-1.973796055882708e-09,7.297012142986766e-11,deltaE per km2 per sp.,7376,8796
SUR,BANA,REPTILIA,-7.781695127406471e-09,5.1670489702260275e-09,deltaE per km2 per sp.,60,8796
SWZ,BANA,REPTILIA,7.452832166701895e-08,1.3916483007009653e-08,deltaE per km2 per sp.,231,8796
SWE,BANA,REPTILIA,-2.299782356197065e-11,5.385073483453121e-12,deltaE per km2 per sp.,2280,8796
CHE,BANA,REPTILIA,-2.0628733793181786e-11,4.456722569237658e-12,deltaE per km2 per sp.,529,8796
SYR,BANA,REPTILIA,-2.355399292712715e-08,4.404698070801308e-09,deltaE per km2 per sp.,1765,8796
TWN,BANA,REPTILIA,-3.318201995113822e-08,2.6279202372168762e-08,deltaE per km2 per sp.,435,8796
TJK,BANA,REPTILIA,-5.172731416739755e-08,5.899063925452051e-09,deltaE per km2 per sp.,962,8796
TZA,BANA,REPTILIA,-8.053566517814049e-09,8.440265216212697e-09,deltaE per km2 per sp.,8261,8796
THA,BANA,REPTILIA,-4.59078961243382e-09,3.148289015966786e-09,deltaE per km2 per sp.,5514,8796
TLS,BANA,REPTILIA,-2.0352428091734306e-07,2.5231278927021215e-08,deltaE per km2 per sp.,180,8796
TGO,BANA,REPTILIA,-4.3145035410605245e-08,1.1975951846458904e-08,deltaE per km2 per sp.,673,8796
TUV,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
UGA,BANA,REPTILIA,-6.2580218096616e-10,3.785108311538253e-09,deltaE per km2 per sp.,2374,8796
URY,BANA,REPTILIA,-1.801798357481457e-08,1.8123806323124333e-09,deltaE per km2 per sp.,2374,8796
UZB,BANA,REPTILIA,-9.744257396839277e-09,8.661750238260095e-10,deltaE per km2 per sp.,2219,8796
VUT,BANA,REPTILIA,4.986042600481569e-08,1.305845913755265e-08,deltaE per km2 per sp.,92,8796
VAT,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
VEN,BANA,REPTILIA,1.1848593441353729e-08,1.576748718401069e-08,deltaE per km2 per sp.,4806,8796
VNM,BANA,REPTILIA,-1.4017098448434924e-08,6.495609776591556e-09,deltaE per km2 per sp.,3513,8796
ZMB,BANA,REPTILIA,-1.8299019001852482e-09,2.739480468817097e-09,deltaE per km2 per sp.,6110,8796
ZWE,BANA,REPTILIA,-1.3916545463520732e-09,4.177732945343227e-09,deltaE per km2 per sp.,4392,8796
YEM,BANA,REPTILIA,-8.868505716434189e-07,1.6430475465896423e-07,deltaE per km2 per sp.,2111,8796
UKR,BANA,REPTILIA,-9.012532396692797e-09,2.2602113667248558e-10,deltaE per km2 per sp.,10375,8796
BHR,BANA,REPTILIA,0.0,1.4487512324399347e-09,deltaE per km2 per sp.,5,8796
KWT,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,56,8796
QAT,BANA,REPTILIA,-8.501638226743324e-09,1.6873561318655113e-09,deltaE per km2 per sp.,103,8796
ARE,BANA,REPTILIA,-8.244665742812039e-11,1.7730427544718961e-09,deltaE per km2 per sp.,320,8796
TUR,BANA,REPTILIA,-3.282637551704013e-09,2.563425759562708e-09,deltaE per km2 per sp.,11138,8796
ISR,BANA,REPTILIA,-2.9374165452779046e-07,4.7067664121017087e-07,deltaE per km2 per sp.,170,8796
BGD,BANA,REPTILIA,-3.821749665118731e-09,9.352569699472981e-10,deltaE per km2 per sp.,1751,8796
MMR,BANA,REPTILIA,-1.0362147396713598e-08,1.069067327112957e-09,deltaE per km2 per sp.,5698,8796
IND,BANA,REPTILIA,-6.6682960234317576e-09,3.984165921612456e-09,deltaE per km2 per sp.,37364,8796
BEN,BANA,REPTILIA,-3.9371957413900345e-09,5.798031363491291e-09,deltaE per km2 per sp.,1166,8796
NER,BANA,REPTILIA,-1.981926018919458e-09,7.088435905360688e-11,deltaE per km2 per sp.,4365,8796
NGA,BANA,REPTILIA,-8.360549591480235e-09,1.0919648782114298e-09,deltaE per km2 per sp.,10551,8796
111,BANA,REPTILIA,-6.3504886987919565e-09,1.0619216474353924e-09,deltaE per km2 per sp.,57,8796
112,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
113,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,2,8796
114,BANA,REPTILIA,0.0,,deltaE per km2 per sp.,1,8796
115,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
116,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
117,BANA,REPTILIA,0.0,0.0,deltaE per km2 per sp.,9,8796
118,BANA,REPTILIA,1.0057126352281667e-12,5.768675014790426e-13,deltaE per km2 per sp.,6,8796
119,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
120,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
121,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
122,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
123,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
124,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
125,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
126,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
127,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
128,BANA,REPTILIA,,,deltaE per km2 per sp.,,8796
129,BANA,REPTILIA,-5.516354312571667e-08,1.261498209603385e-08,deltaE per km2 per sp.,74,8796
ESH,BANA,REPTILIA,-6.389023354813617e-08,1.4978782062243857e-08,deltaE per km2 per sp.,17,8796
AFG,CNUT,REPTILIA,-6.414364885074675e-09,1.2181427340159675e-09,deltaE per km2 per sp.,7196,8796
GBR,CNUT,REPTILIA,-2.655699327380118e-13,3.791082266043544e-13,deltaE per km2 per sp.,4871,8796
ALB,CNUT,REPTILIA,-2.0085276946843478e-08,3.028950215959821e-09,deltaE per km2 per sp.,427,8796
DZA,CNUT,REPTILIA,-1.4273400647855717e-08,1.257718747170301e-09,deltaE per km2 per sp.,3923,8796
USA,CNUT,REPTILIA,-2.116404323600793e-09,1.7451658063482744e-10,deltaE per km2 per sp.,82880,8796
ATA,CNUT,REPTILIA,,,deltaE per km2 per sp.,,8796
ATG,CNUT,REPTILIA,0.0,,deltaE per km2 per sp.,6,8796
ARG,CNUT,REPTILIA,-6.647678146507692e-09,8.274950227464429e-10,deltaE per km2 per sp.,21539,8796
AND,CNUT,REPTILIA,2.8488432099460503e-11,1.4368655882625835e-11,deltaE per km2 per sp.,2,8796
AGO,CNUT,REPTILIA,-2.1106268943305918e-08,2.3908059920978165e-09,deltaE per km2 per sp.,8531,8796
ARM,CNUT,REPTILIA,-1.059273137723415e-08,2.5072994556360394e-09,deltaE per km2 per sp.,428,8796
NLD,CNUT,REPTILIA,2.1134699892955133e-13,1.0949064847716537e-11,deltaE per km2 per sp.,662,8796
AUS,CNUT,REPTILIA,-1.729833519910532e-08,7.339922241355123e-10,deltaE per km2 per sp.,19599,8796
AUT,CNUT,REPTILIA,-2.3592366132059805e-10,5.534057646266584e-11,deltaE per km2 per sp.,1192,8796
AZE,CNUT,REPTILIA,-8.513059361703982e-10,1.1554654495242062e-10,deltaE per km2 per sp.,1238,8796
BHS,CNUT,REPTILIA,0.0,6.18137784628027e-10,deltaE per km2 per sp.,14,8796
BRB,CNUT,REPTILIA,-3.355715560596347e-07,1.6098609327262327e-07,deltaE per km2 per sp.,6,8796
BLR,CNUT,REPTILIA,-1.561158112415712e-11,2.2872722306485533e-12,deltaE per km2 per sp.,3896,8796
BEL,CNUT,REPTILIA,-4.392864308118291e-11,6.4685829636090444e-12,deltaE per km2 per sp.,539,8796
BLZ,CNUT,REPTILIA,-1.2322076594419672e-08,1.7514659023705914e-09,deltaE per km2 per sp.,175,8796
BTN,CNUT,REPTILIA,-6.475574567180436e-09,6.353943385622176e-09,deltaE per km2 per sp.,261,8796
BOL,CNUT,REPTILIA,-3.1631680984676605e-09,9.683778628947094e-10,deltaE per km2 per sp.,6582,8796
BIH,CNUT,REPTILIA,-2.2351007507359175e-09,2.2608011111786885e-10,deltaE per km2 per sp.,804,8796
BWA,CNUT,REPTILIA,-8.825127488385819e-09,6.23406123612871e-10,deltaE per km2 per sp.,1122,8796
NOR,CNUT,REPTILIA,-2.654289343500835e-12,3.531663786751367e-12,deltaE per km2 per sp.,760,8796
COL,CNUT,REPTILIA,-1.665359581861639e-08,4.328742117030875e-09,deltaE per km2 per sp.,7009,8796
COM,CNUT,REPTILIA,-6.578102595966584e-08,4.1183113650482934e-08,deltaE per km2 per sp.,12,8796
BRA,CNUT,REPTILIA,-3.3742043667325176e-08,5.191462212623073e-09,deltaE per km2 per sp.,60320,8796
FRA,CNUT,REPTILIA,-4.77617394414127e-08,2.5146928926815913e-09,deltaE per km2 per sp.,8965,8796
COD,CNUT,REPTILIA,-1.2407479929173088e-08,9.516252721206363e-10,deltaE per km2 per sp.,12594,8796
COG,CNUT,REPTILIA,-4.940278736105124e-08,1.7468744035660014e-09,deltaE per km2 per sp.,1798,8796
NZL,CNUT,REPTILIA,-1.5000331346394006e-08,4.347887034198682e-09,deltaE per km2 per sp.,3480,8796
BRN,CNUT,REPTILIA,-2.1100735141710566e-09,2.4518013780634144e-09,deltaE per km2 per sp.,34,8796
BGR,CNUT,REPTILIA,-2.6445326830481673e-10,5.9333387408855e-11,deltaE per km2 per sp.,1584,8796
BFA,CNUT,REPTILIA,-3.4309772819404263e-09,1.3733534625844093e-10,deltaE per km2 per sp.,3110,8796
BDI,CNUT,REPTILIA,0.0,,deltaE per km2 per sp.,299,8796
CPV,CNUT,REPTILIA,-2.9169074547877178e-08,2.3179673005235883e-08,deltaE per km2 per sp.,42,8796
KHM,CNUT,REPTILIA,-1.1274781778091245e-08,1.887793245319674e-09,deltaE per km2 per sp.,1821,8796
CMR,CNUT,REPTILIA,-4.3392639438678785e-08,2.087315871291003e-08,deltaE per km2 per sp.,3846,8796
CAN,CNUT,REPTILIA,-3.528311195307481e-11,2.975631524461149e-12,deltaE per km2 per sp.,17287,8796
CRI,CNUT,REPTILIA,9.967016214466087e-07,5.629955689313955e-07,deltaE per km2 per sp.,502,8796
